C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_464.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_464.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_464.jpg,0,0.2834665,0,14.86579
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_535.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_535.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_535.jpg,0,0.2253692,0,14.98643
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_611.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_611.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_611.jpg,0.002662801,0.1866376,0,15.07793
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_684.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_684.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_684.jpg,0.09949167,0.1285403,0,14.54378
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_756.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_756.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_756.jpg,0.1091745,0.08980878,0,14.52262
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_830.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_830.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_830.jpg,0,0,0,14.42526
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_902.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_902.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_902.jpg,0,0,0,14.90391
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_09_974.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_09_974.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_09_974.jpg,0,0,0,14.79224
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_044.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_044.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_044.jpg,0,0,0,14.15335
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_117.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_117.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_117.jpg,0,0,0,14.11755
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_186.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_186.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_186.jpg,0,0,0,14.53739
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_262.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_262.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_262.jpg,0,0,0,14.423
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_331.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_331.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_331.jpg,0,0,0,14.29045
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_402.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_402.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_402.jpg,0,0,0,13.73863
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_472.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_472.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_472.jpg,0.06076011,0,0,13.55942
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_545.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_545.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_545.jpg,0.070443,0,0,14.01373
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_616.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_616.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_616.jpg,0.070443,0,0,13.8501
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_685.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_685.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_685.jpg,0,0,0,13.20601
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_756.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_756.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_756.jpg,0,0,0,13.09259
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_825.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_825.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_825.jpg,0,0,0,13.57204
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_895.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_895.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_895.jpg,0.08980879,0,0,13.45802
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_10_966.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_10_966.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_10_966.jpg,0.04139434,0,0,12.8132
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_033.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_033.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_033.jpg,0,0,0,12.7047
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_105.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_105.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_105.jpg,0,0,0,13.18372
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_175.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_175.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_175.jpg,0,0,0,13.07617
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_246.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_246.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_246.jpg,0,0,0,12.43886
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_316.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_316.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_316.jpg,0.01234569,0.01234569,0,12.33995
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_385.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_385.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_385.jpg,0,0.02202857,0,12.8302
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_459.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_459.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_459.jpg,0,0.02202857,0,12.74716
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_525.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_525.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_525.jpg,0.070443,0.04139434,0,12.13404
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_596.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_596.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_596.jpg,0.1382232,0.070443,0,11.89183
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_666.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_666.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_666.jpg,0.1672719,0.0801259,0,12.1203
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_735.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_735.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_735.jpg,0.2156863,0.08980878,0,12.1089
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_805.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_805.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_805.jpg,0.2253692,0.08980878,0,11.66369
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_878.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_878.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_878.jpg,0.2253692,0.157589,0,11.61537
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_11_950.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_11_950.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_11_950.jpg,0.2253692,0.157589,0,11.65538
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_022.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_022.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_022.jpg,0.2253692,0.1672719,0,11.73491
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_094.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_094.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_094.jpg,0.2253692,0.157589,0,11.03848
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_166.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_166.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_166.jpg,0.3512467,0.1963205,0,10.73162
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_239.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_239.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_239.jpg,0.409344,0.235052,0,10.46478
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_315.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_315.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_315.jpg,0.4190269,0.2641007,0,10.26901
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_388.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_388.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_388.jpg,0.4190269,0.2737836,0,10.11557
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_465.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_465.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_465.jpg,0.5642702,0.322198,0,10.09663
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_540.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_540.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_540.jpg,0.5739531,0.3415638,0,9.649694
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_612.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_612.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_612.jpg,0.5739531,0.3415638,0,9.16538
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_683.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_683.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_683.jpg,0.5739531,0.3415638,0,8.834261
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_758.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_758.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_758.jpg,0.5545873,0.3899783,0,8.59939
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_831.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_831.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_831.jpg,0.5545873,0.3996611,0,8.32035
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_907.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_907.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_907.jpg,0.5449044,0.4577585,0,8.101364
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_12_981.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_12_981.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_12_981.jpg,0.5449044,0.5449044,0,8.002796
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_055.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_055.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_055.jpg,0.5739531,0.5449044,0,8.337705
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_128.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_128.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_128.jpg,0.5642702,0.5836359,0,8.354875
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_206.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_206.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_206.jpg,0.5061729,0.6707819,0,8.438693
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_277.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_277.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_277.jpg,0.5061729,0.6707819,0,8.708336
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_351.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_351.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_351.jpg,0.49649,0.6804648,0,8.752632
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_425.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_425.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_425.jpg,0.49649,0.6707819,0,8.731696
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_499.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_499.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_499.jpg,0.49649,0.6707819,0,8.818743
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_571.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_571.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_571.jpg,0.49649,0.6514161,0,8.924214
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_648.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_648.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_648.jpg,0.4771242,0.661099,0,8.997882
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_721.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_721.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_721.jpg,0.4674413,0.6514161,0,9.100903
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_794.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_794.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_794.jpg,0.4674413,0.6417332,0,9.221275
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_869.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_869.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_869.jpg,0.4577585,0.6417332,0,9.30369
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_13_943.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_13_943.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_13_943.jpg,0.3706124,0.6223675,0,9.405421
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_14_015.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_14_015.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_14_015.jpg,0.3125151,0.6030017,0,9.457475
C:\Users\cian.ryan\Desktop\IMG\center_2018_05_17_10_41_14_090.jpg,C:\Users\cian.ryan\Desktop\IMG\left_2018_05_17_10_41_14_090.jpg,C:\Users\cian.ryan\Desktop\IMG\right_2018_05_17_10_41_14_090.jpg,0.235052,0.6030017,0,9.506095
